Temparature,Humidity,Moisture,Cluster,Soil Type
27.47,55.26,45.89,4,Sandy
25.52,45.730000000000004,48.04,1,Clayey
31.99,67.57,54.82,3,Clayey
32.18,59.36,26.840000000000003,3,Clayey
24.2,49.32,38.13,4,Sandy
30.41,66.28,57.05,1,Clayey
34.77,57.87,70.0,2,Red
36.47,56.720000000000006,31.130000000000003,0,Loamy
29.010000000000005,66.48,43.89,4,Sandy
29.95,58.03000000000001,46.12,0,Loamy
36.26,65.71,67.99,4,Sandy
28.37,47.22,31.59,4,Sandy
33.42,61.580000000000005,56.87,4,Sandy
28.42,51.12,27.41,0,Loamy
30.44,56.94,36.23,0,Loamy
32.65,62.07,47.91,3,Clayey
40.0,77.83,40.75,4,Sandy
38.42,61.78,34.65,0,Loamy
23.31,62.71999999999999,32.33,3,Clayey
31.77,65.98,47.18,4,Sandy
33.42,67.09,45.04,1,Clayey
28.970000000000002,42.16,45.5,0,Loamy
25.61,46.7,28.16,0,Loamy
27.31,50.92,46.77,4,Sandy
27.74,59.78,39.31,1,Clayey
36.41,65.44,34.56,2,Red
24.11,43.34,38.58,0,Loamy
27.1,57.17,39.17,2,Red
25.68,50.02,55.22,1,Clayey
27.139999999999997,67.86,70.0,3,Clayey
37.39,61.21,53.57000000000001,3,Clayey
30.37,48.11,52.79,4,Sandy
31.81,50.56999999999999,52.13999999999999,4,Sandy
24.71,56.84,68.61,2,Red
21.15,56.41,40.51,2,Red
33.21,64.6,57.98,2,Red
29.800000000000004,61.21,33.62,0,Loamy
25.310000000000002,65.68,54.26,2,Red
31.94,61.2,41.82,0,Loamy
34.8,68.57,39.03,4,Sandy
32.06,61.19,38.55,1,Clayey
29.79,62.18,39.21,4,Sandy
34.38,64.34,40.91,2,Red
25.69,59.34000000000001,37.43,2,Red
24.68,55.24,24.69,0,Loamy
26.889999999999997,60.78999999999999,58.49999999999999,4,Sandy
31.92,55.47,48.31,2,Red
29.82,52.4,40.42,4,Sandy
25.5,62.18,34.93,1,Clayey
40.0,65.47,42.28,2,Red
26.4,44.97999999999999,59.52,0,Loamy
29.18,66.43,60.41,0,Loamy
32.91,66.66,40.05,4,Sandy
24.29,67.06,44.48,0,Loamy
34.93,61.43,44.65,1,Clayey
23.71,63.86,35.37,4,Sandy
37.64,61.51,27.729999999999997,0,Loamy
27.39,60.39,45.71,3,Clayey
40.0,79.33,33.3,0,Loamy
22.180000000000003,52.62,21.23,4,Sandy
33.65,72.61,52.86999999999999,0,Loamy
36.25,61.040000000000006,42.94,4,Sandy
31.48,63.06,31.47,2,Red
30.64,67.36,57.07,2,Red
30.66,55.71,61.870000000000005,3,Clayey
32.34,55.71,38.14,4,Sandy
36.52,66.41,59.41,0,Loamy
31.91,60.93,39.31,0,Loamy
36.7,63.11,43.54,0,Loamy
30.06,47.8,60.32999999999999,0,Loamy
28.62,51.19,33.7,3,Clayey
33.45,58.879999999999995,44.67,2,Red
22.92,43.75,24.45,1,Clayey
39.47,66.89,26.46,2,Red
34.2,64.13,36.5,4,Sandy
24.2,46.769999999999996,25.96,3,Clayey
29.06,48.7,52.49,1,Clayey
23.29,59.400000000000006,40.01,4,Sandy
34.89,53.59,52.86999999999999,3,Clayey
31.11,61.64,58.52,0,Loamy
33.58,66.11,42.35,3,Clayey
29.84,55.15,70.0,3,Clayey
25.14,46.89,37.74,2,Red
27.139999999999997,56.05,30.48,4,Sandy
35.61,60.02,37.93,3,Clayey
27.680000000000003,56.09,31.09,3,Clayey
24.249999999999996,40.870000000000005,70.0,3,Clayey
30.86,61.47,38.53,2,Red
25.68,57.8,28.43,3,Clayey
27.400000000000002,59.45,64.61,0,Loamy
31.829999999999995,65.84,45.46,4,Sandy
34.39,71.63,25.989999999999995,0,Loamy
34.42,71.01,48.66,0,Loamy
34.54,66.58,57.85,4,Sandy
33.08,70.92,63.580000000000005,4,Sandy
29.19,56.470000000000006,54.68999999999999,0,Loamy
25.8,66.1,30.14,3,Clayey
29.81,66.55,42.65,1,Clayey
26.889999999999997,61.88,49.27,1,Clayey
34.59,64.16,61.6,4,Sandy
35.73,62.22,25.879999999999995,0,Loamy
28.58,68.36,20.0,1,Clayey
30.320000000000004,52.18,48.73,3,Clayey
36.01,58.14999999999999,49.54,3,Clayey
29.779999999999998,63.87,61.27,2,Red
31.349999999999998,48.36,47.04,0,Loamy
22.62,60.09,38.4,1,Clayey
34.58,68.3,42.15,0,Loamy
40.0,72.81,54.18999999999999,1,Clayey
34.53,58.81,26.06,3,Clayey
35.63,64.09,70.0,4,Sandy
27.950000000000003,55.69,57.99000000000001,1,Clayey
24.38,56.96,39.27,4,Sandy
30.99,56.13,38.39,1,Clayey
38.39,72.48,62.15999999999999,1,Clayey
23.6,54.54,23.53,3,Clayey
40.0,80.0,43.34,1,Clayey
25.42,58.839999999999996,61.980000000000004,2,Red
33.49,54.24,25.15,1,Clayey
33.92,55.94,43.63,1,Clayey
26.83,46.99,40.08,0,Loamy
25.600000000000005,58.839999999999996,34.42,0,Loamy
29.04,67.21,35.35,0,Loamy
32.37,67.42,54.33,3,Clayey
34.53,50.02,31.269999999999996,2,Red
30.789999999999996,61.55,57.57,0,Loamy
24.35,44.79,34.94,2,Red
25.320000000000004,47.36,28.389999999999997,0,Loamy
27.11,57.8,49.87,3,Clayey
31.69,56.25,40.99,1,Clayey
27.440000000000005,56.5,34.3,1,Clayey
33.42,59.5,24.78,3,Clayey
39.42,64.09,20.97,2,Red
31.52,61.75,49.9,1,Clayey
29.16,49.449999999999996,20.83,1,Clayey
34.99,54.73,45.64,4,Sandy
30.560000000000002,66.52,39.1,2,Red
24.33,46.07,28.21,3,Clayey
27.21,46.35,35.11,0,Loamy
30.96,56.48,38.62,2,Red
25.46,55.52,34.53,4,Sandy
31.13,57.22,49.42,0,Loamy
25.049999999999997,44.339999999999996,25.920000000000005,4,Sandy
33.05,50.5,39.37,0,Loamy
29.46,60.17000000000001,40.6,2,Red
23.780000000000005,50.20000000000001,41.1,3,Clayey
34.85,58.96,40.06,4,Sandy
34.81,60.62,53.89,3,Clayey
34.5,66.51,62.54999999999999,4,Sandy
30.78,58.39,37.15,1,Clayey
35.65,68.27,36.65,1,Clayey
29.000000000000004,66.29,61.93999999999999,0,Loamy
23.69,44.72999999999999,48.52,2,Red
29.39,57.260000000000005,57.53,3,Clayey
27.0,52.82,49.08,0,Loamy
26.6,45.91,28.970000000000002,2,Red
31.57,53.08,43.02,4,Sandy
30.48,67.9,25.48,3,Clayey
27.39,50.85999999999999,56.33,3,Clayey
31.26,68.13,23.88,2,Red
30.52,70.57,59.93000000000001,3,Clayey
30.17,67.92,56.37,3,Clayey
33.68,51.62,48.57,2,Red
30.1,62.4,52.63999999999999,0,Loamy
38.72,58.900000000000006,38.91,1,Clayey
37.78,62.74,38.56,3,Clayey
35.93,77.82,40.02,1,Clayey
36.65,73.12,32.65,4,Sandy
31.53,62.71,63.529999999999994,2,Red
25.47,51.22,21.2,0,Loamy
21.26,57.97,22.22,3,Clayey
30.89,61.11999999999999,43.19,4,Sandy
28.96,46.48,40.37,3,Clayey
31.51,55.10000000000001,30.599999999999998,2,Red
37.18,67.2,44.25,3,Clayey
33.11,72.21,25.55,4,Sandy
32.28,51.97999999999999,66.27,2,Red
35.41,63.84,41.24,3,Clayey
24.11,45.89,33.2,2,Red
30.14,55.8,53.62,0,Loamy
26.120000000000005,54.01,24.44,4,Sandy
31.19,49.02,53.05,2,Red
32.4,60.04,70.0,4,Sandy
31.7,56.56,58.11000000000001,2,Red
34.39,56.0,39.22,0,Loamy
25.77,48.22,37.18,1,Clayey
28.91,54.00000000000001,43.35,1,Clayey
27.59,46.47,42.99,0,Loamy
38.75,59.06,26.590000000000003,2,Red
22.57,45.63000000000001,25.22,4,Sandy
31.880000000000003,55.48,48.99,4,Sandy
22.37,54.2,28.21,2,Red
35.64,58.25,43.11,4,Sandy
37.92,63.52,57.65,4,Sandy
34.96,62.17,32.1,3,Clayey
35.87,67.72,56.449999999999996,4,Sandy
30.72,58.49,48.86,2,Red
27.1,54.309999999999995,64.72,4,Sandy
31.63,59.3,36.89,1,Clayey
31.94,49.09,33.57,3,Clayey
36.29,66.45,28.190000000000005,3,Clayey
25.13,65.26,63.029999999999994,1,Clayey
33.23,54.63,32.08,2,Red
30.1,76.55,35.94,1,Clayey
33.57,71.2,44.05,1,Clayey
25.63,62.5,43.69,0,Loamy
37.36,57.89,32.72,1,Clayey
36.23,62.8,42.68,3,Clayey
33.26,56.71,62.07,1,Clayey
26.65,60.53,40.45,0,Loamy
27.97,63.970000000000006,29.300000000000004,1,Clayey
32.12,77.29,69.64,1,Clayey
28.77,55.31000000000001,61.58,1,Clayey
36.4,55.65,42.68,3,Clayey
31.39,55.54,33.3,4,Sandy
29.259999999999998,52.37,64.7,3,Clayey
31.069999999999997,66.31,35.37,2,Red
31.2,67.76,37.33,0,Loamy
35.08,64.76,34.93,3,Clayey
31.090000000000003,53.50000000000001,30.380000000000003,2,Red
36.48,63.79999999999999,37.03,2,Red
27.47,63.37,35.75,0,Loamy
29.7,47.21,42.8,0,Loamy
34.31,64.07,56.1,1,Clayey
37.76,69.09,42.99,3,Clayey
30.43,52.129999999999995,20.0,0,Loamy
36.99,61.65999999999999,67.74,4,Sandy
32.06,71.03,52.21,3,Clayey
25.99,48.98,52.04,3,Clayey
36.61,59.51,61.5,1,Clayey
32.43,61.18,35.98,1,Clayey
27.35,57.23,20.0,2,Red
27.35,70.98,53.73,4,Sandy
32.86,69.27,40.03,3,Clayey
39.57,71.95,48.79,1,Clayey
31.94,67.97,36.56,4,Sandy
29.41,64.67,26.840000000000003,0,Loamy
23.65,51.650000000000006,42.94,0,Loamy
27.689999999999998,66.82,69.38,4,Sandy
27.83,53.18,51.25999999999999,3,Clayey
34.25,59.459999999999994,35.3,3,Clayey
29.010000000000005,58.629999999999995,70.0,2,Red
28.44,61.71,20.0,1,Clayey
35.82,70.09,65.76,2,Red
23.740000000000002,59.52,37.9,3,Clayey
26.4,61.18,44.59,4,Sandy
30.59,51.1,29.609999999999996,3,Clayey
24.259999999999998,47.47,41.47,2,Red
37.07,65.57,29.2,2,Red
31.17,47.4,35.26,0,Loamy
26.04,57.17,58.72999999999999,1,Clayey
32.02,49.9,34.01,3,Clayey
37.64,71.0,34.45,0,Loamy
40.0,51.91,51.47999999999999,3,Clayey
40.0,64.82,34.91,0,Loamy
34.52,54.84,20.39,2,Red
24.19,52.78,62.25000000000001,4,Sandy
28.3,44.16,37.12,4,Sandy
28.56,50.73,40.11,1,Clayey
25.840000000000003,48.25,28.970000000000002,1,Clayey
32.82,72.68,67.27,2,Red
29.11,41.5,57.50000000000001,1,Clayey
40.0,79.27,54.52,3,Clayey
32.51,74.08,30.770000000000003,1,Clayey
34.34,64.59,64.54,4,Sandy
31.72,46.57,33.12,1,Clayey
26.609999999999996,46.44,31.61,3,Clayey
34.99,61.26,46.53,2,Red
28.459999999999997,47.43,43.66,0,Loamy
29.07,61.07999999999999,27.49,3,Clayey
31.91,56.92,56.67999999999999,3,Clayey
27.05,67.65,49.4,3,Clayey
27.35,60.19,38.46,2,Red
30.24,57.27,33.81,4,Sandy
27.47,50.13,43.95,0,Loamy
29.17,56.11,33.33,3,Clayey
28.47,43.34,70.0,1,Clayey
25.42,59.82,44.93,1,Clayey
33.41,51.2,45.61,2,Red
30.22,54.1,24.22,0,Loamy
24.58,46.1,28.149999999999995,2,Red
24.280000000000005,65.84,55.13,3,Clayey
37.55,64.6,43.06,0,Loamy
24.94,59.33,39.15,0,Loamy
31.22,71.21,39.47,3,Clayey
29.92,70.82,61.95,2,Red
29.219999999999995,57.62,50.470000000000006,0,Loamy
29.229999999999997,69.81,40.31,2,Red
23.9,45.41,23.75,2,Red
21.359999999999996,44.67,49.8,3,Clayey
25.73,50.6,20.0,2,Red
24.48,49.05,33.85,0,Loamy
35.8,52.09000000000001,38.81,4,Sandy
30.7,65.78,39.17,2,Red
26.47,52.63000000000001,37.92,3,Clayey
28.61,63.87,29.29,2,Red
33.19,51.22,31.92,0,Loamy
31.92,64.08,56.89999999999999,0,Loamy
24.19,48.21,44.34,1,Clayey
32.55,64.38,28.02,1,Clayey
30.08,65.89,54.290000000000006,0,Loamy
31.67,50.73,39.1,4,Sandy
30.61,57.260000000000005,56.71,3,Clayey
29.32,47.61,44.18,0,Loamy
40.0,77.37,53.95000000000001,0,Loamy
33.43,54.28,50.93,2,Red
33.69,65.59,44.33,3,Clayey
22.929999999999996,58.97,53.959999999999994,1,Clayey
22.07,43.99,24.58,3,Clayey
22.150000000000002,48.66,61.0,0,Loamy
35.01,61.43,53.190000000000005,1,Clayey
27.47,49.35,52.45000000000001,2,Red
30.34,71.91,39.7,3,Clayey
26.099999999999998,47.870000000000005,27.140000000000004,4,Sandy
31.120000000000005,67.16,45.77,2,Red
38.12,68.6,34.16,4,Sandy
33.08,69.06,68.37,2,Red
37.86,56.43000000000001,47.62,3,Clayey
32.29,49.94,49.05,3,Clayey
29.64,66.03,65.05,1,Clayey
31.15,52.04,47.36,0,Loamy
32.31,64.95,55.13,4,Sandy
31.39,65.28,55.06000000000001,3,Clayey
31.23,47.26,33.63,4,Sandy
33.15,56.83,29.470000000000002,1,Clayey
28.74,45.6,40.97,1,Clayey
36.5,63.95000000000001,29.300000000000004,3,Clayey
31.25,65.16,61.75000000000001,2,Red
31.339999999999996,65.3,45.94,3,Clayey
39.17,60.87,33.65,4,Sandy
22.03,55.73,44.87,4,Sandy
29.57,61.19,62.88,1,Clayey
37.28,59.54,42.77,0,Loamy
30.44,73.8,29.62,0,Loamy
28.69,52.99999999999999,41.72,2,Red
27.379999999999995,58.03000000000001,33.27,2,Red
32.77,69.64,45.76,4,Sandy
36.41,64.96,59.81000000000001,1,Clayey
33.79,66.5,37.64,4,Sandy
30.15,60.11,44.88,2,Red
35.75,72.31,48.51,0,Loamy
32.08,58.58,35.11,0,Loamy
26.02,63.08,29.67,0,Loamy
29.95,45.82,45.65,2,Red
29.259999999999998,50.69,34.13,0,Loamy
24.47,41.96,66.66,4,Sandy
32.67,56.69,27.33,2,Red
29.87,53.12,36.23,1,Clayey
33.95,67.07,62.06,2,Red
22.85,48.3,34.63,4,Sandy
28.65,55.95,65.2,0,Loamy
40.0,67.52,54.89000000000001,3,Clayey
25.43,65.1,28.58,0,Loamy
31.04,55.09,20.0,1,Clayey
39.18,63.25,53.62,2,Red
27.84,60.230000000000004,45.59,2,Red
27.649999999999995,53.31,61.72,3,Clayey
40.0,66.91,30.020000000000003,0,Loamy
26.640000000000004,56.92,41.8,1,Clayey
33.92,70.15,30.719999999999995,4,Sandy
30.11,59.1,51.32,1,Clayey
25.22,53.73,30.89,4,Sandy
32.25,57.98,33.41,3,Clayey
25.26,57.8,26.57,2,Red
30.43,47.52000000000001,45.72,0,Loamy
27.7,45.51,25.680000000000003,1,Clayey
22.92,45.66,20.23,3,Clayey
35.68,58.08,28.71,2,Red
22.5,42.27,32.46,3,Clayey
28.63,54.93,54.17000000000001,1,Clayey
33.93,53.66,42.21,0,Loamy
31.52,60.7,46.13,0,Loamy
27.84,69.92,32.53,0,Loamy
30.09,63.88,29.57,2,Red
30.66,73.88,52.09,0,Loamy
30.75,60.98,45.39,3,Clayey
24.83,53.1,42.24,2,Red
33.46,60.05,38.08,2,Red
37.04,64.29,36.18,2,Red
38.74,57.13,29.33,3,Clayey
30.89,51.81,22.19,4,Sandy
32.42,64.25,35.46,0,Loamy
24.94,59.04,40.73,0,Loamy
24.57,56.6,34.73,3,Clayey
34.8,58.49,45.25,3,Clayey
25.539999999999996,65.98,69.67,1,Clayey
33.34,55.85,23.34,2,Red
29.55,56.78,47.37,3,Clayey
27.34,51.79,44.97,1,Clayey
27.57,60.98,50.89,2,Red
35.14,67.73,25.019999999999996,2,Red
33.45,62.3,57.88999999999999,0,Loamy
34.73,60.41,49.08,3,Clayey
34.28,68.72,56.54,1,Clayey
30.2,54.14,39.71,1,Clayey
38.61,75.37,60.29,3,Clayey
32.47,65.43,40.33,2,Red
31.28,72.17,31.320000000000004,0,Loamy
27.09,52.83,49.64,3,Clayey
28.62,51.24,41.5,0,Loamy
29.46,59.83,48.05,3,Clayey
35.21,61.64,45.77,4,Sandy
35.02,64.12,70.0,4,Sandy
33.34,59.29,44.65,0,Loamy
25.03,57.300000000000004,62.78,2,Red
32.43,70.44,32.33,4,Sandy
29.68,59.53,42.04,0,Loamy
30.83,69.5,31.709999999999997,3,Clayey
29.84,46.49,36.19,4,Sandy
31.890000000000004,47.95,33.53,4,Sandy
30.41,53.73,52.34000000000001,3,Clayey
29.82,58.39,34.31,0,Loamy
29.69,68.57,47.16,0,Loamy
31.03,67.49,41.49,0,Loamy
30.98,62.94,45.32,0,Loamy
23.66,48.21,29.87,1,Clayey
25.86,56.56,25.319999999999997,2,Red
24.37,52.52,35.28,4,Sandy
35.64,78.63,32.96,0,Loamy
34.27,53.73,40.07,2,Red
28.27,53.31,44.56,3,Clayey
36.59,60.09,43.56,0,Loamy
21.74,43.12,38.4,3,Clayey
28.84,67.18,30.09,4,Sandy
36.0,66.76,66.18,2,Red
35.56,58.03000000000001,40.89,1,Clayey
35.35,55.95,45.52,4,Sandy
26.74,52.72,36.02,2,Red
37.23,75.19,30.93,4,Sandy
28.35,64.21,60.8,4,Sandy
21.54,44.06,29.559999999999995,0,Loamy
33.42,58.66,41.67,3,Clayey
32.22,54.870000000000005,69.52,0,Loamy
32.39,62.04,43.21,1,Clayey
27.02,45.11,48.36,1,Clayey
24.06,61.269999999999996,35.5,3,Clayey
23.77,56.54999999999999,20.0,3,Clayey
21.54,46.95,31.7,3,Clayey
23.199999999999996,50.07,39.24,2,Red
34.17,61.19,52.4,4,Sandy
22.6,55.01,40.3,3,Clayey
27.440000000000005,57.010000000000005,28.59,1,Clayey
25.8,48.06000000000001,42.13,0,Loamy
39.49,59.18,34.57,0,Loamy
26.640000000000004,53.53,43.92,3,Clayey
32.09,75.71,34.53,4,Sandy
25.79,48.09,58.09000000000001,4,Sandy
24.800000000000004,52.55,31.959999999999997,3,Clayey
33.69,70.29,30.14,3,Clayey
29.34,50.88,56.44,0,Loamy
37.46,66.33,49.74,4,Sandy
33.0,70.78,53.38,1,Clayey
25.320000000000004,60.92,27.450000000000003,0,Loamy
30.49,62.67999999999999,54.33,2,Red
30.320000000000004,74.54,28.58,0,Loamy
32.0,69.46,51.38,1,Clayey
30.09,50.47,63.24000000000001,4,Sandy
29.27,44.77,37.58,4,Sandy
28.93,67.15,49.11,0,Loamy
27.160000000000004,59.89,53.849999999999994,1,Clayey
33.73,70.72,33.03,2,Red
39.43,54.27000000000001,49.34,4,Sandy
26.07,69.48,54.33,3,Clayey
32.35,60.72,43.59,2,Red
34.2,76.61,35.31,4,Sandy
34.55,55.64000000000001,37.76,4,Sandy
20.22,58.879999999999995,39.39,4,Sandy
33.17,52.85,22.87,4,Sandy
37.79,67.0,32.71,4,Sandy
27.98,60.53999999999999,46.23,4,Sandy
34.9,57.7,66.08,2,Red
31.77,61.86,29.830000000000002,0,Loamy
27.379999999999995,63.54,38.63,0,Loamy
30.850000000000005,61.14,54.1,2,Red
32.02,55.71,67.83,3,Clayey
30.87,48.15,28.62,0,Loamy
39.88,61.95,47.99,1,Clayey
30.48,65.53,69.54,1,Clayey
36.97,55.81,41.5,3,Clayey
27.63,60.94,44.64,2,Red
36.09,59.959999999999994,40.07,2,Red
29.1,73.96,55.31,3,Clayey
27.82,55.13,42.05,4,Sandy
39.12,70.65,46.22,3,Clayey
25.310000000000002,51.79,51.38,3,Clayey
31.03,60.24,49.2,4,Sandy
34.83,50.31,46.32,4,Sandy
37.71,79.73,38.27,1,Clayey
37.69,72.0,68.84,4,Sandy
29.54,53.63,58.720000000000006,3,Clayey
29.250000000000004,48.93000000000001,39.46,3,Clayey
26.75,59.07,20.0,3,Clayey
22.76,48.63,20.61,3,Clayey
24.259999999999998,46.73,63.59,3,Clayey
31.349999999999998,50.33,31.430000000000003,0,Loamy
35.06,63.37,43.28,4,Sandy
35.85,66.05,54.54,0,Loamy
35.75,63.33,35.33,3,Clayey
24.06,50.18,49.03,4,Sandy
35.64,52.08,40.4,1,Clayey
30.299999999999997,48.94,35.02,1,Clayey
30.14,73.6,67.33,2,Red
33.84,63.739999999999995,29.439999999999998,1,Clayey
31.5,63.37,26.539999999999996,3,Clayey
31.370000000000005,66.0,54.39,1,Clayey
24.09,56.989999999999995,25.25,2,Red
28.75,58.24,64.26,3,Clayey
32.22,54.1,33.62,2,Red
25.75,50.81,43.31,3,Clayey
29.84,52.93,40.42,3,Clayey
31.579999999999995,72.67,27.01,3,Clayey
35.52,53.01,36.3,3,Clayey
28.52,53.93,37.44,1,Clayey
27.56,69.63,55.59,1,Clayey
34.13,60.59,68.17,2,Red
35.28,59.92000000000001,52.55,1,Clayey
34.8,59.38000000000001,24.81,2,Red
39.55,79.33,53.87,2,Red
27.27,70.2,48.0,1,Clayey
40.0,60.57,39.92,1,Clayey
35.0,71.76,41.14,3,Clayey
32.67,72.64,62.88,3,Clayey
30.88,57.260000000000005,21.02,3,Clayey
27.2,53.22,65.54,1,Clayey
34.53,50.56,59.52,2,Red
32.26,46.78,65.84,3,Clayey
33.72,54.76,55.49,0,Loamy
31.51,61.78,30.0,0,Loamy
39.52,68.5,46.86,2,Red
29.04,69.4,35.7,0,Loamy
29.36,57.52,28.750000000000004,3,Clayey
30.73,58.57000000000001,39.43,2,Red
21.81,44.3,53.45000000000001,0,Loamy
28.730000000000004,53.76,21.09,2,Red
30.44,50.27,63.480000000000004,3,Clayey
26.71,61.14,45.55,4,Sandy
33.67,60.82,20.16,3,Clayey
30.18,58.08,31.69,2,Red
30.96,71.75,32.0,1,Clayey
23.479999999999997,62.95,44.68,2,Red
25.76,59.690000000000005,42.9,3,Clayey
34.01,66.76,38.99,4,Sandy
28.1,63.12,59.21999999999999,3,Clayey
36.54,59.79,31.06,4,Sandy
36.4,64.47,41.6,1,Clayey
29.530000000000005,62.5,21.78,1,Clayey
26.54,60.09,68.52,3,Clayey
34.58,71.62,47.49,1,Clayey
31.48,62.410000000000004,24.55,4,Sandy
25.08,62.42999999999999,46.48,0,Loamy
28.44,55.65,65.23,4,Sandy
25.89,50.14,30.580000000000002,2,Red
32.12,77.32,23.3,1,Clayey
34.41,61.059999999999995,44.38,3,Clayey
34.19,62.08,20.0,1,Clayey
38.22,57.94,50.07,4,Sandy
27.87,55.62,31.240000000000002,0,Loamy
27.56,65.73,22.89,4,Sandy
28.02,48.4,57.88999999999999,4,Sandy
24.06,59.62,70.0,2,Red
23.7,61.92,38.39,3,Clayey
33.41,52.419999999999995,48.93,2,Red
24.1,54.53,37.08,1,Clayey
30.76,52.1,45.25,3,Clayey
33.33,67.32,54.05,2,Red
32.57,60.04,49.72,1,Clayey
36.86,63.61,26.57,3,Clayey
31.44,53.24,45.64,4,Sandy
24.61,49.42,45.94,1,Clayey
31.16,52.39,22.68,0,Loamy
31.73,64.39,55.77000000000001,1,Clayey
27.73,55.38999999999999,44.28,1,Clayey
29.91,67.67,41.74,4,Sandy
28.480000000000004,69.72,42.47,3,Clayey
26.369999999999997,52.84,20.0,3,Clayey
37.29,68.48,37.23,3,Clayey
27.28,49.29,53.75,0,Loamy
35.52,58.55,37.93,0,Loamy
34.31,59.99,45.08,2,Red
22.21,52.709999999999994,52.42,3,Clayey
32.06,70.94,66.54,1,Clayey
39.45,61.53,28.76,0,Loamy
24.39,61.39,39.84,4,Sandy
27.7,55.99,39.51,3,Clayey
27.84,67.18,46.95,1,Clayey
24.56,58.5,32.41,3,Clayey
32.07,67.78,33.63,3,Clayey
31.04,52.32,62.57,0,Loamy
24.82,49.199999999999996,36.28,3,Clayey
29.17,47.63999999999999,58.769999999999996,3,Clayey
22.49,53.28999999999999,40.75,0,Loamy
30.17,51.2,34.47,1,Clayey
29.86,52.39,28.29,0,Loamy
24.42,60.92,38.85,4,Sandy
35.93,62.74,49.08,4,Sandy
28.33,55.61,32.04,3,Clayey
32.95,64.98,33.74,3,Clayey
25.86,69.87,40.56,3,Clayey
32.74,52.59,32.29,4,Sandy
27.169999999999998,60.75000000000001,56.14,2,Red
24.86,49.39,31.930000000000003,2,Red
40.0,74.58,50.59,1,Clayey
26.120000000000005,62.49,63.63999999999999,4,Sandy
29.000000000000004,56.760000000000005,20.0,4,Sandy
32.73,57.84,40.73,4,Sandy
29.989999999999995,62.67,29.970000000000002,4,Sandy
26.670000000000005,56.31,37.51,2,Red
33.3,67.48,42.24,0,Loamy
35.44,66.64,32.53,4,Sandy
33.13,57.08,25.06,1,Clayey
35.11,62.94,34.46,4,Sandy
29.010000000000005,61.71,48.57,4,Sandy
38.94,75.61,49.89,3,Clayey
30.549999999999997,51.339999999999996,42.6,1,Clayey
28.16,58.55,25.260000000000005,3,Clayey
40.0,64.09,46.49,4,Sandy
29.35,62.25,39.85,0,Loamy
27.659999999999997,47.56000000000001,41.75,1,Clayey
35.72,68.72,25.91,2,Red
28.79,48.06000000000001,37.93,0,Loamy
34.17,58.77,44.38,4,Sandy
26.8,44.21,38.52,4,Sandy
28.949999999999996,59.12,26.900000000000002,1,Clayey
32.83,68.78,37.84,4,Sandy
25.25,45.43,65.6,1,Clayey
30.33,62.51,68.4,4,Sandy
32.02,63.85,28.71,2,Red
31.17,55.69,40.48,0,Loamy
30.87,63.25999999999999,31.490000000000002,1,Clayey
25.69,62.47,65.56,1,Clayey
28.09,62.05,41.9,2,Red
32.56,65.99,36.24,0,Loamy
30.46,54.2,26.28,1,Clayey
35.65,66.09,33.49,1,Clayey
29.94,55.21,52.739999999999995,2,Red
26.089999999999996,61.38,37.05,1,Clayey
31.74,68.91,47.96,3,Clayey
38.84,61.78,60.96,0,Loamy
30.25,53.769999999999996,39.07,3,Clayey
32.22,67.1,64.91,2,Red
26.13,55.160000000000004,61.36,1,Clayey
37.33,62.07,24.59,4,Sandy
31.94,43.31,56.99000000000001,2,Red
28.23,54.78,46.69,4,Sandy
30.539999999999996,45.68,27.66,0,Loamy
39.13,73.24,41.33,0,Loamy
25.75,61.90999999999999,33.57,3,Clayey
29.989999999999995,60.85,46.92,0,Loamy
40.0,68.84,70.0,2,Red
31.080000000000002,51.339999999999996,55.35,3,Clayey
28.77,51.58,35.29,3,Clayey
40.0,64.69,54.83,0,Loamy
27.430000000000003,51.19,59.36,4,Sandy
32.79,45.26,26.63,0,Loamy
31.04,71.72,53.87,3,Clayey
25.99,51.27,38.05,0,Loamy
38.25,61.61999999999999,25.91,0,Loamy
25.03,59.25,46.72,2,Red
22.52,59.32,31.39,1,Clayey
26.120000000000005,56.29,67.0,0,Loamy
26.089999999999996,50.71,44.3,1,Clayey
38.53,69.75,61.48,3,Clayey
28.93,60.61,46.4,4,Sandy
29.509999999999998,57.85999999999999,47.6,1,Clayey
33.95,69.5,26.36,2,Red
30.99,47.42,57.98,3,Clayey
32.26,54.9,62.24,4,Sandy
31.94,61.1,52.49,0,Loamy
26.53,58.97,45.49,1,Clayey
28.16,49.50999999999999,36.1,4,Sandy
38.8,63.61,68.24,1,Clayey
21.85,44.0,49.66,3,Clayey
35.0,65.39,37.65,0,Loamy
31.91,54.59,63.99,0,Loamy
26.670000000000005,55.69,30.74,0,Loamy
26.68,54.5,38.68,0,Loamy
29.19,60.94,42.0,2,Red
22.27,59.9,51.79,3,Clayey
37.63,71.29,50.14000000000001,2,Red
33.13,70.61,42.85,0,Loamy
28.6,56.17,57.59,3,Clayey
34.35,60.57,46.46,4,Sandy
23.82,53.92,33.92,3,Clayey
27.76,52.38000000000001,36.17,0,Loamy
24.68,43.45,57.279999999999994,0,Loamy
24.1,45.69,20.64,2,Red
30.87,65.28,46.28,3,Clayey
33.69,71.85,50.83,4,Sandy
